12101,"260  ","2600000","チバケン","チバシチュウオウク","","千葉県","千葉市中央区","",0,0,0,0,0,0
12101,"260  ","2600852","チバケン","チバシチュウオウク","アオバチョウ","千葉県","千葉市中央区","青葉町",0,0,0,0,0,0
12101,"260  ","2600804","チバケン","チバシチュウオウク","アカイチョウ","千葉県","千葉市中央区","赤井町",0,0,0,0,0,0
12101,"260  ","2600002","チバケン","チバシチュウオウク","アサヒチョウ","千葉県","千葉市中央区","旭町",0,0,0,0,0,0
12101,"260  ","2600855","チバケン","チバシチュウオウク","イチバチョウ","千葉県","千葉市中央区","市場町",0,0,0,0,0,0
12101,"260  ","2600833","チバケン","チバシチュウオウク","イナリチョウ","千葉県","千葉市中央区","稲荷町",0,0,1,0,0,0
12101,"260  ","2600856","チバケン","チバシチュウオウク","イノハナ","千葉県","千葉市中央区","亥鼻",0,0,1,0,0,0
12101,"260  ","2600834","チバケン","チバシチュウオウク","イマイ","千葉県","千葉市中央区","今井",0,0,1,0,0,0
12101,"260  ","2600815","チバケン","チバシチュウオウク","イマイチョウ","千葉県","千葉市中央区","今井町",0,0,0,0,0,0
12101,"260  ","2600018","チバケン","チバシチュウオウク","インナイ","千葉県","千葉市中央区","院内",0,0,1,0,0,0
12101,"260  ","2600816","チバケン","チバシチュウオウク","ウノモリチョウ","千葉県","千葉市中央区","鵜の森町",0,0,0,0,0,0
12101,"260  ","2600811","チバケン","チバシチュウオウク","オオモリチョウ","千葉県","千葉市中央区","大森町",0,0,0,0,0,0
12101,"260  ","2600813","チバケン","チバシチュウオウク","オユミチョウ","千葉県","千葉市中央区","生実町",0,0,0,0,0,0
12101,"260  ","2600033","チバケン","チバシチュウオウク","カスガ","千葉県","千葉市中央区","春日",0,0,1,0,0,0
12101,"260  ","2600853","チバケン","チバシチュウオウク","カツラギ","千葉県","千葉市中央区","葛城",0,0,1,0,0,0
12101,"260  ","2600017","チバケン","チバシチュウオウク","カナメチョウ","千葉県","千葉市中央区","要町",0,0,0,0,0,0
12101,"260  ","2600011","チバケン","チバシチュウオウク","カメイチョウ","千葉県","千葉市中央区","亀井町",0,0,0,0,0,0
12101,"260  ","2600857","チバケン","チバシチュウオウク","カメオカチョウ","千葉県","千葉市中央区","亀岡町",0,0,0,0,0,0
12101,"260  ","2600835","チバケン","チバシチュウオウク","カワサキチョウ","千葉県","千葉市中央区","川崎町",0,0,0,0,0,0
12101,"260  ","2600802","チバケン","チバシチュウオウク","カワドチョウ","千葉県","千葉市中央区","川戸町",0,0,0,0,0,0
12101,"260  ","2600016","チバケン","チバシチュウオウク","サカエチョウ","千葉県","千葉市中央区","栄町",0,0,0,0,0,0
12101,"260  ","2600832","チバケン","チバシチュウオウク","サムガワチョウ","千葉県","千葉市中央区","寒川町",0,0,1,0,0,0
12101,"260  ","2600823","チバケン","チバシチュウオウク","シオダチョウ","千葉県","千葉市中央区","塩田町",0,0,0,0,0,0
12101,"260  ","2600034","チバケン","チバシチュウオウク","シオミガオカチョウ","千葉県","千葉市中央区","汐見丘町",0,0,0,0,0,0
12101,"260  ","2600841","チバケン","チバシチュウオウク","シラハタ","千葉県","千葉市中央区","白旗",0,0,1,0,0,0
12101,"260  ","2600021","チバケン","チバシチュウオウク","シンジュク","千葉県","千葉市中央区","新宿",0,0,1,0,0,0
12101,"260  ","2600031","チバケン","チバシチュウオウク","シンチバ","千葉県","千葉市中央区","新千葉",0,0,1,0,0,0
12101,"260  ","2600027","チバケン","チバシチュウオウク","シンデンチョウ","千葉県","千葉市中央区","新田町",0,0,0,0,0,0
12101,"260  ","2600028","チバケン","チバシチュウオウク","シンマチ","千葉県","千葉市中央区","新町",0,0,0,0,0,0
12101,"260  ","2600022","チバケン","チバシチュウオウク","シンメイチョウ","千葉県","千葉市中央区","神明町",0,0,0,0,0,0
12101,"260  ","2600843","チバケン","チバシチュウオウク","スエヒロ","千葉県","千葉市中央区","末広",0,0,1,0,0,0
12101,"260  ","2600822","チバケン","チバシチュウオウク","ソガ","千葉県","千葉市中央区","蘇我",0,0,1,1,0,0
12101,"260  ","2600822","チバケン","チバシチュウオウク","ソガチョウ","千葉県","千葉市中央区","蘇我町",0,0,1,1,0,0
12101,"260  ","2600812","チバケン","チバシチュウオウク","ダイガンジチョウ","千葉県","千葉市中央区","大巌寺町",0,0,0,0,0,0
12101,"260  ","2600844","チバケン","チバシチュウオウク","チバデラチョウ","千葉県","千葉市中央区","千葉寺町",0,0,0,0,0,0
12101,"260  ","2600026","チバケン","チバシチュウオウク","チバミナト","千葉県","千葉市中央区","千葉港",0,0,0,0,0,0
12101,"260  ","2600013","チバケン","チバシチュウオウク","チュウオウ","千葉県","千葉市中央区","中央",0,0,1,0,0,0
12101,"260  ","2600024","チバケン","チバシチュウオウク","チュウオウコウ","千葉県","千葉市中央区","中央港",0,0,1,0,0,0
12101,"260  ","2600042","チバケン","チバシチュウオウク","ツバキモリ","千葉県","千葉市中央区","椿森",0,0,1,0,0,0
12101,"260  ","2600003","チバケン","チバシチュウオウク","ツルサワチョウ","千葉県","千葉市中央区","鶴沢町",0,0,0,0,0,0
12101,"260  ","2600023","チバケン","チバシチュウオウク","デズミナト","千葉県","千葉市中央区","出洲港",0,0,0,0,0,0
12101,"260  ","2600005","チバケン","チバシチュウオウク","ドウジョウミナミ","千葉県","千葉市中央区","道場南",0,0,1,0,0,0
12101,"260  ","2600006","チバケン","チバシチュウオウク","ドウジョウキタ","千葉県","千葉市中央区","道場北",0,0,1,0,0,0
12101,"260  ","2600025","チバケン","チバシチュウオウク","トンヤチョウ","千葉県","千葉市中央区","問屋町",0,0,0,0,0,0
12101,"260  ","2600854","チバケン","チバシチュウオウク","ナガズ","千葉県","千葉市中央区","長洲",0,0,1,0,0,0
12101,"260  ","2600826","チバケン","チバシチュウオウク","ニイハマチョウ","千葉県","千葉市中央区","新浜町",0,0,0,0,0,0
12101,"260  ","2600801","チバケン","チバシチュウオウク","ニトナチョウ","千葉県","千葉市中央区","仁戸名町",0,0,0,0,0,0
